TimeStamp,ch1,ch2,ch3,ch4
2019616.9294,19052.17,8183.05,14201.07,41169.55
2019616.9334,19044.31,8179.33,14201.21,41170.79
2019616.9374,19060.33,8186.72,14198.3,41162.88
2019616.9414,19061.47,8185.2,14190.34,41150.24
2019616.9454,19047.45,8180.29,14184.57,41149.05
2019616.9494,19038.01,8178.66,14187.1,41158.11
2019616.9534,19035.53,8179.81,14189.53,41168.55
2019616.9574,19053.89,8180.57,14187.72,41165.88
2019616.9614,19056.27,8176.14,14182.14,41151.48
2019616.9654,19046.21,8175.09,14184.52,41150.67
2019616.9694,19039.49,8177.9,14197.07,41160.73
2019616.9734,19035.01,8180.29,14204.17,41163.83
2019616.9774,19048.36,8177.71,14198.21,41152.34
2019616.9814,19052.89,8171.03,14186.24,41141.32
2019616.9854,19053.27,8176.71,14190.01,41153.29
2019616.9894,19049.79,8181.81,14198.45,41165.98
2019616.9934,19038.39,8174.71,14196.54,41167.69
2019616.9974,19047.64,8174.56,14188.2,41159.49
2019617.0014,19048.74,8173.85,14179.9,41148.33
2019617.0054,19038.87,8169.65,14179.95,41146.57
2019617.0094,19028.0,8170.94,14183.14,41151.43
2019617.0134,19031.81,8178.52,14197.54,41165.4
2019617.0174,19048.93,8179.19,14190.87,41156.01
2019617.0214,19056.94,8175.37,14178.71,41144.66
2019617.0254,19052.27,8175.8,14181.0,41146.0
2019617.0294,19053.84,8188.68,14198.21,41163.12
2019617.0334,19054.7,8198.17,14216.66,41177.99
2019617.0374,19059.76,8191.11,14200.64,41160.06
2019617.0414,19051.03,8176.14,14184.95,41141.75
2019617.0454,19049.41,8178.76,14192.3,41154.44
2019617.0494,19057.18,8192.21,14211.23,41178.76
2019617.0534,19049.79,8193.16,14213.75,41181.66
2019617.0574,19045.74,8178.62,14191.1,41158.06
2019617.0614,19043.35,8169.99,14178.8,41143.85
2019617.0654,19038.82,8170.18,14178.33,41146.19
2019617.0694,19041.73,8179.24,14191.01,41163.54
2019617.0734,19045.36,8185.53,14202.55,41174.61
2019617.0774,19065.43,8187.82,14194.49,41167.88
2019617.0814,19074.73,8183.24,14184.86,41157.63
2019617.0854,19069.1,8187.82,14189.44,41161.88
2019617.0894,19066.96,8195.12,14204.98,41174.56
2019617.0934,19055.8,8193.78,14206.36,41174.42
2019617.0974,19061.38,8190.11,14193.87,41161.4
2019617.1014,19063.52,8183.53,14183.33,41150.38
2019617.1054,19063.43,8183.38,14189.82,41158.16
2019617.1094,19064.52,8190.63,14206.94,41175.85
2019617.1134,19052.08,8190.73,14211.27,41178.66
2019617.1174,19054.27,8187.1,14200.69,41162.21
2019617.1214,19050.51,8184.39,14187.96,41148.19
2019617.1254,19048.5,8184.39,14190.15,41155.39
2019617.1294,19057.9,8195.21,14208.6,41178.47
2019617.1334,19059.33,8199.41,14215.61,41188.91
2019617.1374,19066.24,8192.92,14200.83,41173.13
2019617.1414,19067.39,8187.2,14189.39,41161.45
2019617.1454,19065.48,8187.91,14195.11,41167.84
2019617.1494,19070.77,8194.88,14209.08,41184.0
2019617.1534,19069.86,8202.08,14219.33,41194.59
2019617.1574,19081.5,8199.88,14210.65,41181.19
2019617.1614,19071.87,8187.72,14196.06,41163.97
2019617.1654,19062.09,8188.87,14199.02,41168.17
2019617.1694,19057.09,8193.16,14207.56,41178.99
2019617.1734,19050.17,8194.02,14209.51,41183.72
2019617.1774,19067.91,8200.07,14208.03,41180.33
2019617.1814,19079.45,8199.41,14203.6,41174.13
2019617.1854,19071.53,8192.87,14199.12,41173.65
2019617.1894,19064.95,8188.2,14199.78,41179.8
2019617.1934,19056.75,8185.96,14202.6,41181.57
2019617.1974,19064.05,8187.68,14191.53,41167.65
2019617.2014,19061.52,8183.67,14176.37,41152.72
2019617.2054,19054.75,8183.96,14181.28,41161.59
2019617.2094,19048.41,8184.91,14191.44,41172.7
2019617.2134,19040.21,8184.53,14195.35,41176.32
2019617.2174,19057.51,8188.06,14193.97,41172.18
2019617.2214,19051.7,8179.9,14179.76,41157.39
2019617.2254,19042.78,8175.56,14175.23,41158.63
2019617.2294,19043.59,8181.67,14184.67,41170.17
2019617.2334,19038.82,8179.38,14188.48,41171.98
2019617.2374,19044.35,8170.51,14175.8,41151.58
2019617.2414,19050.17,8167.6,14166.6,41139.23
2019617.2454,19046.74,8172.08,14172.32,41143.66
2019617.2494,19034.44,8169.32,14178.9,41150.48
2019617.2534,19035.39,8181.0,14193.63,41164.21
2019617.2574,19043.5,8172.94,14183.95,41150.48
2019617.2614,19025.71,8146.81,14149.95,41117.34
2019617.2654,19025.04,8153.34,14157.68,41128.07
2019617.2694,19006.11,8138.85,14144.8,41120.87
2019617.2734,18980.89,8114.86,14116.72,41096.74
2019617.2774,18971.21,8089.45,14082.96,41060.69
2019617.2814,18960.43,8068.61,14055.54,41032.08
2019617.2854,18941.98,8050.11,14041.85,41022.02
2019617.2894,18932.3,8042.67,14040.04,41026.88
2019617.2934,18921.52,8051.78,14035.85,41021.49
2019617.2974,18926.67,8059.88,14017.49,40998.42
2019617.3014,18929.87,8047.87,14006.14,40986.97
2019617.3054,18933.92,8057.07,14018.68,40999.94
2019617.3094,18937.35,8076.14,14038.47,41016.97
2019617.3134,18944.31,8093.31,14054.92,41032.03
2019617.3174,18956.95,8096.74,14056.97,41030.27
2019617.3214,18950.66,8093.21,14051.53,41019.78
2019617.3254,18949.03,8102.37,14060.31,41025.26
2019617.3294,18956.28,8119.63,14083.2,41045.48
2019617.3334,18959.1,8128.93,14101.94,41060.55
2019617.3374,18977.36,8130.84,14100.51,41056.78
2019617.3414,18986.18,8132.79,14095.31,41054.49
2019617.3454,18986.85,8141.18,14104.03,41067.89
2019617.3494,18987.94,8150.96,14117.67,41084.1
2019617.3534,18984.65,8155.25,14125.4,41092.31
2019617.3574,19001.72,8160.54,14127.02,41090.06
2019617.3614,19007.88,8160.5,14121.96,41084.96
2019617.3654,19006.59,8165.03,14124.97,41093.59
2019617.3694,19010.69,8170.18,14133.03,41109.14
2019617.3734,19012.79,8172.99,14142.47,41116.67
2019617.3774,19024.42,8170.08,14140.08,41108.52
2019617.3814,19028.09,8166.08,14137.89,41101.75
2019617.3854,19028.71,8174.13,14151.38,41113.81
2019617.3894,19031.34,8186.01,14168.22,41131.93
2019617.3934,19029.05,8195.31,14182.47,41142.9
2019617.3974,19031.67,8185.58,14171.08,41130.83
2019617.4014,19032.34,8179.38,14160.68,41122.16
2019617.4054,19022.56,8174.23,14156.58,41122.35
2019617.4094,19029.57,8181.19,14171.17,41140.56
2019617.4134,19030.95,8186.96,14181.09,41152.48
2019617.4174,19044.54,8189.44,14173.94,41143.09
2019617.4214,19054.65,8194.97,14170.98,41139.08
2019617.4254,19060.76,8199.79,14181.62,41149.05
2019617.4294,19057.94,8203.7,14190.01,41157.82
2019617.4334,19050.31,8203.22,14195.83,41161.16
2019617.4374,19062.09,8202.41,14189.39,41152.43
2019617.4414,19057.71,8192.59,14172.51,41136.46
2019617.4454,19052.89,8194.26,14177.61,41143.8
2019617.4494,19056.61,8208.13,14196.21,41163.78
2019617.4534,19052.41,8212.14,14205.36,41170.6
2019617.4574,19067.96,8217.19,14205.89,41168.12
2019617.4614,19074.16,8222.49,14206.36,41165.07
2019617.4654,19068.39,8225.49,14208.94,41170.27
2019617.4694,19062.57,8229.54,14214.14,41179.38
2019617.4734,19055.27,8228.59,14215.76,41181.76
2019617.4774,19066.96,8222.63,14203.55,41167.5
2019617.4814,19060.28,8208.18,14184.62,41148.0
2019617.4854,19054.37,8207.13,14186.38,41155.72
2019617.4893,19055.32,8216.19,14200.74,41173.18
2019617.4933,19051.27,8218.58,14208.7,41177.9
2019617.4973,19063.05,8217.34,14202.55,41169.46
2019617.5013,19073.44,8214.62,14199.54,41168.03
2019617.5053,19072.92,8217.76,14205.22,41178.66
2019617.5093,19069.34,8222.25,14215.76,41190.39
2019617.5133,19061.14,8224.39,14219.71,41193.63
2019617.5173,19071.15,8222.44,14211.8,41182.95
2019617.5213,19073.2,8217.81,14206.17,41176.8
2019617.5253,19073.68,8224.97,14220.24,41189.63
2019617.5293,19065.38,8221.91,14223.86,41196.97
2019617.5333,19056.37,8219.29,14226.44,41198.74
2019617.5373,19067.43,8222.63,14221.53,41189.48
2019617.5413,19079.5,8230.21,14227.25,41191.63
2019617.5453,19074.59,8230.83,14229.25,41194.49
2019617.5493,19062.71,8230.78,14227.63,41196.07
2019617.5533,19053.8,8229.92,14231.49,41202.36
2019617.5573,19063.33,8229.78,14226.01,41194.44
2019617.5613,19064.14,8226.16,14216.62,41179.38
2019617.5653,19056.61,8222.06,14215.85,41177.99
2019617.5693,19052.17,8220.72,14220.43,41187.01
2019617.5733,19041.59,8221.06,14225.15,41189.58
2019617.5773,19051.6,8219.05,14212.8,41176.18
2019617.5813,19056.27,8210.14,14202.74,41165.93
2019617.5853,19051.36,8209.42,14207.98,41172.75
2019617.5893,19055.65,8218.38,14222.43,41187.67
2019617.5933,19052.03,8221.1,14227.3,41194.92
2019617.5973,19054.03,8214.0,14206.6,41176.42
2019617.6013,19047.79,8202.12,14187.48,41157.54
2019617.6053,19045.36,8202.27,14187.86,41162.88
2019617.6093,19049.03,8210.23,14202.26,41179.61
2019617.6133,19049.31,8215.48,14210.13,41188.91
2019617.6173,19061.38,8209.28,14199.64,41176.99
2019617.6213,19066.77,8207.37,14195.78,41171.65
2019617.6253,19069.91,8215.62,14207.17,41184.19
2019617.6293,19073.39,8224.15,14224.58,41201.64
2019617.6333,19064.19,8223.73,14228.44,41205.12
2019617.6373,19065.67,8219.96,14208.75,41182.57
2019617.6413,19064.91,8212.38,14197.78,41170.98
2019617.6453,19054.18,8208.37,14196.49,41172.51
2019617.6493,19051.55,8212.95,14204.84,41183.95
2019617.6533,19054.8,8223.25,14218.71,41197.69
2019617.6573,19071.72,8226.01,14219.91,41194.16
2019617.6613,19075.92,8222.53,14213.99,41182.19
2019617.6653,19058.8,8217.48,14207.7,41173.27
2019617.6693,19053.89,8220.91,14215.38,41181.28
2019617.6733,19054.08,8220.86,14219.76,41185.48
2019617.6773,19068.67,8221.29,14211.66,41174.85
2019617.6813,19067.24,8214.05,14203.98,41165.6
2019617.6853,19062.33,8220.91,14211.7,41174.8
2019617.6893,19060.42,8228.16,14226.15,41190.06
2019617.6933,19056.51,8226.16,14229.97,41195.97
2019617.6973,19070.34,8225.35,14223.62,41188.34
2019617.7013,19072.49,8223.3,14211.8,41178.66
2019617.7053,19066.05,8222.49,14213.04,41183.19
2019617.7093,19069.39,8229.92,14228.68,41197.5
2019617.7133,19070.39,8237.17,14241.41,41207.75
2019617.7173,19078.5,8230.59,14231.97,41192.44
2019617.7213,19077.54,8219.77,14220.14,41178.33
2019617.7253,19072.01,8219.82,14223.24,41182.05
2019617.7293,19066.96,8224.35,14232.06,41191.25
2019617.7333,19063.9,8228.26,14242.79,41200.07
2019617.7373,19069.1,8226.11,14232.21,41187.01
2019617.7413,19060.95,8216.57,14215.38,41169.27
2019617.7453,19060.28,8220.29,14220.05,41175.8
2019617.7493,19066.48,8233.21,14237.31,41192.35
2019617.7533,19062.19,8234.03,14239.6,41197.21
2019617.7573,19070.77,8226.44,14225.87,41182.57
2019617.7613,19064.95,8216.81,14212.18,41167.84
2019617.7653,19060.18,8213.9,14213.23,41173.27
2019617.7693,19062.0,8225.01,14226.92,41192.11
2019617.7733,19060.09,8226.59,14235.64,41201.93
2019617.7773,19073.54,8221.58,14227.82,41190.82
2019617.7813,19076.87,8219.91,14222.19,41182.62
2019617.7853,19069.39,8223.3,14225.68,41187.43
2019617.7893,19067.0,8227.25,14231.4,41198.69
2019617.7933,19062.57,8226.54,14229.01,41200.26
2019617.7973,19069.15,8222.15,14217.04,41184.72
2019617.8013,19066.86,8212.14,14206.22,41171.6
2019617.8053,19061.23,8209.52,14206.94,41176.51
2019617.8093,19061.28,8216.1,14212.42,41186.0
2019617.8133,19060.23,8220.15,14218.52,41191.63
2019617.8173,19080.78,8219.29,14217.43,41184.95
2019617.8213,19086.27,8217.43,14216.66,41180.52
2019617.8253,19075.83,8218.19,14219.43,41185.05
2019617.8293,19076.25,8224.39,14227.15,41197.3
2019617.8333,19073.06,8227.25,14231.49,41202.6
2019617.8373,19078.07,8221.67,14220.05,41186.29
2019617.8413,19071.06,8212.9,14207.89,41172.51
2019617.8453,19069.39,8216.1,14211.47,41177.56
2019617.8493,19072.58,8224.3,14225.63,41190.39
2019617.8533,19071.15,8229.4,14232.4,41199.26
2019617.8573,19083.36,8227.92,14227.92,41190.15
2019617.8613,19082.83,8223.96,14220.33,41183.05
2019617.8653,19073.39,8225.01,14222.15,41187.96
2019617.8693,19065.29,8225.97,14228.39,41197.02
2019617.8733,19062.19,8225.01,14231.02,41203.89
2019617.8773,19068.34,8217.24,14216.19,41190.06
2019617.8813,19074.97,8214.19,14209.8,41184.62
2019617.8853,19077.78,8218.91,14212.51,41191.25
2019617.8893,19071.68,8223.73,14221.72,41199.4
2019617.8933,19064.38,8225.49,14226.01,41202.12
2019617.8973,19078.21,8224.54,14219.71,41191.54
2019617.9013,19084.5,8222.63,14212.8,41183.91
2019617.9053,19077.68,8217.86,14210.75,41183.24
2019617.9093,19072.82,8218.1,14217.19,41191.77
2019617.9133,19073.2,8226.78,14227.2,41201.93
2019617.9173,19086.27,8233.74,14225.87,41195.59
2019617.9213,19083.55,8226.2,14211.56,41184.0
2019617.9253,19075.78,8222.72,14208.27,41184.62
2019617.9293,19076.59,8229.4,14219.67,41194.35
2019617.9333,19071.53,8227.97,14226.49,41199.69
2019617.9373,19076.49,8224.01,14217.76,41188.29
2019617.9413,19071.87,8217.72,14206.94,41174.08
2019617.9453,19062.86,8211.04,14205.74,41173.51
2019617.9493,19063.43,8215.14,14215.66,41185.81
2019617.9533,19060.33,8220.48,14219.52,41192.58
2019617.9573,19073.54,8221.34,14213.37,41183.29
2019617.9613,19080.78,8221.82,14208.37,41177.13
2019617.9653,19076.35,8227.06,14215.61,41182.95
2019617.9693,19069.58,8228.06,14223.86,41189.34
2019617.9733,19062.04,8218.24,14225.39,41190.68
2019617.9773,19072.06,8210.71,14212.42,41178.14
2019617.9813,19076.35,8211.76,14205.98,41171.27
2019617.9853,19068.67,8214.19,14210.75,41176.32
2019617.9893,19069.1,8224.58,14224.05,41193.2
2019617.9933,19066.29,8228.78,14231.92,41201.31
2019617.9973,19069.53,8223.96,14219.05,41187.77
2019618.0013,19063.19,8212.62,14201.12,41171.6
2019618.0053,19059.61,8211.42,14200.88,41173.8
2019618.0093,19064.09,8221.34,14214.76,41190.01
2019618.0133,19075.68,8235.84,14231.83,41208.42
2019618.0173,19082.26,8231.45,14220.14,41192.49
2019618.0213,19071.49,8217.86,14202.02,41169.84
2019618.0253,19063.95,8217.76,14203.26,41172.94
2019618.0293,19071.15,8231.12,14225.15,41196.16
2019618.0333,19067.0,8234.17,14235.07,41206.56
2019618.0373,19076.3,8232.4,14227.39,41195.97
2019618.0413,19075.59,8226.11,14219.05,41183.19
2019618.0453,19067.24,8222.49,14218.52,41186.67
2019618.0493,19062.57,8223.73,14223.34,41191.92
2019618.0533,19060.18,8225.82,14228.63,41196.3
2019618.0573,19069.44,8224.3,14214.23,41182.43
2019618.0613,19072.34,8219.05,14201.07,41169.84
2019618.0653,19070.25,8218.81,14201.69,41175.66
2019618.0693,19067.43,8224.3,14210.85,41188.44
2019618.0733,19063.52,8224.39,14216.09,41194.73
2019618.0773,19076.73,8224.87,14212.04,41189.25
2019618.0813,19072.25,8216.81,14195.87,41171.84
2019618.0853,19062.24,8210.47,14193.73,41169.31
2019618.0893,19058.85,8211.61,14202.64,41180.19
2019618.0933,19060.95,8215.71,14211.37,41189.1
2019618.0973,19068.86,8214.38,14198.97,41179.23
2019618.1013,19065.19,8208.56,14191.1,41169.74
2019618.1053,19059.28,8215.76,14199.16,41177.37
2019618.1093,19059.9,8224.44,14217.95,41195.21
2019618.1133,19054.8,8222.15,14218.95,41194.4
2019618.1173,19065.0,8220.15,14203.03,41174.7
2019618.1213,19064.71,8211.23,14191.1,41161.69
2019618.1253,19053.41,8207.27,14189.29,41165.21
2019618.1293,19047.79,8211.09,14198.21,41176.37
2019618.1333,19044.69,8217.0,14208.75,41185.38
2019618.1373,19050.55,8213.14,14198.78,41172.13
2019618.1413,19049.03,8204.6,14184.76,41159.78
2019618.1453,19050.74,8206.99,14192.96,41168.22
2019618.1493,19057.42,8213.9,14207.03,41182.33
2019618.1533,19056.99,8214.76,14209.94,41186.29
2019618.1573,19066.53,8212.57,14199.31,41176.99
2019618.1613,19068.67,8210.09,14190.68,41172.27
2019618.1653,19065.33,8211.52,14197.92,41181.0
2019618.1693,19059.28,8212.62,14205.89,41190.44
2019618.1733,19054.8,8212.04,14206.27,41190.77
2019618.1773,19062.9,8207.85,14193.97,41176.28
2019618.1813,19064.86,8205.84,14186.43,41168.27
2019618.1853,19060.18,8210.56,14192.39,41173.13
2019618.1893,19059.8,8212.14,14200.98,41185.96
2019618.1933,19058.61,8216.19,14210.51,41194.01
2019618.1973,19076.78,8222.91,14208.22,41187.29
2019618.2013,19081.5,8221.82,14206.27,41180.62
2019618.2053,19071.01,8217.81,14209.94,41185.1
2019618.2093,19059.23,8217.86,14213.23,41191.3
2019618.2133,19056.04,8224.77,14220.05,41197.21
2019618.2173,19072.25,8224.87,14212.51,41188.44
2019618.2213,19072.01,8217.0,14202.26,41176.99
2019618.2253,19064.09,8213.57,14205.12,41179.9
2019618.2293,19063.19,8216.19,14216.33,41190.44
2019618.2333,19058.04,8218.29,14221.1,41197.69
2019618.2373,19067.72,8219.62,14212.99,41186.77
2019618.2413,19067.1,8213.76,14199.93,41173.56
2019618.2453,19060.09,8213.81,14198.59,41177.13
2019618.2493,19062.24,8222.82,14211.32,41193.39
2019618.2533,19062.52,8223.68,14216.81,41200.36
2019618.2573,19075.21,8221.91,14206.13,41188.82
2019618.2613,19076.54,8223.44,14199.69,41181.62
2019618.2653,19072.34,8225.68,14204.6,41189.58
2019618.2693,19068.91,8235.03,14218.28,41201.55
2019618.2733,19058.85,8233.55,14221.15,41201.17
2019618.2773,19064.81,8228.73,14211.37,41188.39
2019618.2813,19069.2,8221.29,14203.6,41183.19
2019618.2853,19067.29,8219.67,14207.84,41190.39
2019618.2893,19065.86,8226.82,14218.52,41204.6
2019618.2933,19058.18,8225.16,14221.48,41207.84
2019618.2973,19064.38,8215.09,14203.79,41186.39
2019618.3013,19068.72,8210.9,14196.3,41178.85
2019618.3053,19074.25,8220.44,14209.8,41195.25
2019618.3093,19072.77,8224.44,14220.86,41209.65
2019618.3133,19071.53,8227.59,14227.06,41215.33
2019618.3173,19077.45,8221.53,14212.51,41201.07
2019618.3213,19064.48,8206.56,14190.96,41179.52
2019618.3253,19056.99,8209.9,14199.69,41184.81
2019618.3293,19059.61,8218.29,14212.99,41197.21
2019618.3333,19058.23,8221.48,14216.33,41195.97
2019618.3373,19066.15,8216.53,14202.79,41179.95
2019618.3413,19066.91,8209.56,14191.06,41169.65
2019618.3453,19067.05,8212.04,14197.64,41179.76
2019618.3493,19067.62,8224.15,14213.23,41196.92
2019618.3533,19062.04,8226.4,14214.47,41200.26
2019618.3573,19068.05,8222.91,14202.5,41183.19
2019618.3613,19067.1,8216.19,14193.06,41172.8
2019618.3653,19061.76,8216.67,14199.4,41180.09
2019618.3693,19060.38,8220.24,14214.28,41194.3
2019618.3733,19065.05,8226.06,14221.72,41206.17
2019618.3773,19068.05,8220.72,14206.46,41189.58
2019618.3813,19057.09,8207.47,14191.53,41172.65
2019618.3853,19046.69,8205.51,14193.92,41174.51
2019618.3893,19046.21,8213.71,14207.89,41188.67
2019618.3933,19050.27,8221.1,14218.76,41198.21
2019618.3973,19078.16,8230.93,14221.05,41195.97
2019618.4013,19089.89,8229.4,14216.47,41190.92
2019618.4053,19085.7,8233.12,14221.0,41196.35
2019618.4093,19080.69,8240.84,14229.73,41207.22
2019618.4133,19060.28,8225.87,14220.43,41197.73
2019618.4173,19066.38,8222.63,14209.37,41186.72
2019618.4213,19063.76,8218.05,14196.35,41177.09
2019618.4253,19059.04,8220.58,14203.22,41184.86
2019618.4293,19072.58,8239.46,14232.59,41215.38
2019618.4333,19056.7,8226.68,14222.67,41206.56
2019618.4373,19058.37,8214.52,14202.02,41183.72
2019618.4413,19055.7,8205.99,14194.49,41171.17
2019618.4453,19060.33,8217.86,14206.32,41186.72
2019618.4493,19063.09,8224.68,14219.71,41203.41
2019618.4533,19052.94,8219.15,14218.09,41204.6
2019618.4573,19063.14,8215.91,14206.36,41191.87
2019618.4613,19060.28,8209.75,14198.83,41178.61
2019618.4653,19054.22,8212.95,14204.89,41181.95
2019618.4693,19065.05,8229.78,14226.34,41202.98
2019618.4733,19071.63,8238.22,14239.27,41215.0
2019618.4773,19081.74,8230.54,14227.39,41199.88
2019618.4813,19079.26,8226.25,14218.0,41189.96
2019618.4853,19060.04,8215.14,14209.8,41185.43
2019618.4893,19047.5,8205.51,14208.41,41188.1
2019618.4933,19043.54,8207.66,14210.75,41191.73
2019618.4973,19059.04,8213.14,14207.03,41184.24
2019618.5013,19062.76,8211.85,14202.6,41178.76
2019618.5053,19060.04,8213.19,14205.84,41183.57
2019618.5093,19061.95,8224.68,14220.14,41198.5
2019618.5133,19053.84,8228.73,14226.39,41204.6
2019618.5173,19057.94,8219.62,14212.04,41190.72
2019618.5213,19055.61,8211.04,14197.07,41178.61
2019618.5253,19048.03,8208.7,14198.16,41182.0
2019618.5293,19047.36,8211.42,14209.08,41192.63
2019618.5333,19049.74,8218.86,14218.33,41199.45
2019618.5373,19064.71,8221.58,14212.51,41188.86
2019618.5413,19062.9,8215.52,14202.55,41177.85
2019618.5452,19055.27,8215.14,14204.17,41184.1
2019618.5492,19056.23,8221.58,14214.47,41198.5
2019618.5532,19053.03,8224.06,14223.29,41205.89
2019618.5572,19064.09,8217.48,14212.28,41195.11
2019618.5612,19063.38,8211.57,14201.83,41181.71
2019618.5652,19062.71,8217.72,14213.23,41189.72
2019618.5692,19060.8,8225.97,14223.53,41200.64
2019618.5732,19056.32,8224.11,14221.91,41195.45
2019618.5772,19068.72,8222.29,14217.9,41184.81
2019618.5812,19072.34,8220.2,14214.61,41180.9
2019618.5852,19056.7,8214.95,14214.18,41182.86
2019618.5892,19057.47,8224.77,14224.82,41200.31
2019618.5932,19049.69,8222.96,14224.91,41201.79
2019618.5972,19061.28,8218.77,14212.37,41190.77
2019618.6012,19064.86,8213.57,14203.22,41181.47
2019618.6052,19059.85,8215.24,14209.18,41185.81
2019618.6092,19061.76,8225.35,14225.96,41203.5
2019618.6132,19052.6,8223.77,14224.82,41204.12
2019618.6172,19061.81,8215.52,14214.28,41188.77
2019618.6212,19075.44,8215.95,14211.66,41188.15
2019618.6252,19070.34,8212.28,14210.89,41190.63
2019618.6292,19055.32,8214.95,14213.23,41192.11
2019618.6332,19038.3,8210.42,14209.42,41188.86
2019618.6372,19047.45,8207.61,14200.78,41176.47
2019618.6412,19057.18,8210.42,14199.74,41169.36
2019618.6452,19049.69,8211.8,14202.02,41171.94
2019618.6492,19040.78,8212.71,14204.6,41177.71
2019618.6532,19035.44,8210.42,14204.69,41180.47
2019618.6572,19045.26,8212.38,14200.02,41172.27
2019618.6612,19050.51,8219.15,14199.54,41166.26
2019618.6652,19050.36,8219.43,14209.32,41176.71
2019618.6692,19044.88,8218.19,14217.47,41187.24
2019618.6732,19037.06,8213.81,14215.66,41188.29
2019618.6772,19045.07,8206.08,14199.26,41172.41
2019618.6812,19041.87,8205.89,14190.96,41162.4
2019618.6852,19036.96,8213.19,14202.5,41175.94
2019618.6892,19034.48,8221.72,14214.37,41189.34
2019618.6932,19030.91,8219.82,14216.71,41190.63
2019618.6972,19046.59,8218.38,14211.85,41181.47
2019618.7012,19054.22,8222.49,14210.27,41176.85
2019618.7052,19049.84,8221.63,14216.47,41181.43
2019618.7092,19048.17,8221.34,14222.91,41191.96
2019618.7132,19038.49,8216.19,14220.24,41190.68
2019618.7172,19049.12,8213.19,14209.51,41178.28
2019618.7212,19048.88,8207.85,14199.45,41168.41
2019618.7252,19042.11,8207.66,14205.55,41174.32
2019618.7292,19042.35,8212.47,14217.38,41187.67
2019618.7332,19049.46,8216.91,14224.53,41198.69
2019618.7372,19069.29,8216.14,14221.67,41195.78
2019618.7412,19071.68,8214.76,14216.47,41186.19
2019618.7452,19060.9,8224.39,14218.14,41185.1
2019618.7492,19051.94,8232.07,14224.44,41191.34
2019618.7532,19046.5,8225.44,14231.4,41196.3
2019618.7572,19059.37,8224.97,14227.77,41187.53
2019618.7612,19062.57,8226.2,14222.34,41178.04
2019618.7652,19054.8,8226.3,14225.63,41183.48
2019618.7692,19061.71,8242.18,14245.8,41204.98
2019618.7732,19060.76,8246.57,14254.86,41213.18
2019618.7772,19076.87,8241.13,14249.52,41206.75
2019618.7812,19081.17,8236.93,14241.03,41198.83
2019618.7852,19079.64,8242.27,14254.0,41208.03
2019618.7892,19075.92,8245.9,14265.73,41218.09
2019618.7932,19073.63,8243.13,14269.45,41221.19
2019618.7972,19090.75,8244.23,14266.97,41214.09
2019618.8012,19093.42,8243.04,14260.48,41205.51
2019618.8052,19087.7,8244.42,14263.77,41212.71
2019618.8092,19087.98,8248.04,14274.03,41226.92
2019618.8132,19087.08,8253.53,14280.7,41234.69
2019618.8172,19098.19,8253.38,14272.17,41225.39
2019618.8212,19102.48,8258.15,14270.74,41221.96
2019618.8252,19084.03,8251.14,14269.78,41221.81
2019618.8292,19074.11,8243.7,14271.64,41227.87
2019618.8332,19070.72,8236.84,14268.59,41229.25
2019618.8372,19082.6,8233.83,14257.15,41215.47
2019618.8412,19088.46,8234.93,14252.43,41207.37
2019618.8452,19080.93,8236.55,14259.15,41212.13
2019618.8492,19079.21,8246.04,14270.83,41226.3
2019618.8532,19076.83,8248.9,14274.55,41231.78
2019618.8572,19089.94,8242.32,14260.48,41216.71
2019618.8612,19094.99,8241.37,14254.86,41210.32
2019618.8652,19088.89,8241.7,14261.87,41219.95
2019618.8692,19083.17,8242.56,14267.16,41229.4
2019618.8732,19078.83,8245.99,14269.83,41231.92
2019618.8772,19094.99,8249.76,14267.11,41223.34
2019618.8812,19099.14,8248.71,14264.78,41219.0
2019618.8852,19094.23,8253.86,14272.12,41225.58
2019618.8892,19087.27,8252.86,14281.18,41235.79
2019618.8932,19080.07,8247.04,14280.65,41234.88
2019618.8972,19086.94,8241.99,14267.45,41220.34
2019618.9012,19084.41,8235.74,14253.52,41209.94
2019618.9052,19080.69,8238.55,14260.01,41220.57
2019618.9092,19083.65,8245.99,14273.22,41237.03
2019618.9132,19087.94,8249.9,14282.66,41247.56
2019618.9172,19094.37,8243.85,14270.83,41231.68
2019618.9212,19095.33,8242.18,14259.58,41219.76
2019618.9252,19090.7,8238.22,14259.96,41223.53
2019618.9292,19081.79,8239.41,14263.01,41230.64
2019618.9332,19074.97,8240.75,14267.35,41232.07
2019618.9372,19083.69,8237.22,14256.77,41218.52
2019618.9412,19082.88,8233.79,14246.99,41208.56
2019618.9452,19073.87,8235.31,14247.23,41212.71
2019618.9492,19081.4,8248.76,14267.02,41236.36
2019618.9532,19084.41,8249.47,14276.7,41243.84
2019618.9572,19091.08,8240.61,14260.06,41223.34
2019618.9612,19092.56,8236.22,14251.0,41214.04
2019618.9652,19085.31,8237.94,14254.38,41220.34
2019618.9692,19080.31,8241.85,14260.96,41229.59
2019618.9732,19078.88,8243.08,14265.01,41230.49
2019618.9772,19082.36,8233.98,14249.14,41212.28
2019618.9812,19082.36,8230.88,14243.7,41206.89
2019618.9852,19074.68,8228.54,14247.37,41212.18
2019618.9892,19071.58,8233.69,14255.72,41225.72
2019618.9932,19072.92,8242.51,14268.64,41236.5
