TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2019629.8363,384.605,827.831,379.969,70.0,-1662.5,516.25,860.32,-649.04,-328.32
2019629.8864,392.657,828.624,383.873,122.5,-1890.0,490.0,866.4,-638.4,-335.92
2019629.9364,390.705,827.404,380.152,612.5,-997.5,-297.5,858.8,-647.52,-335.92
2019629.9864,387.655,825.635,381.128,822.5,-1137.5,-498.75,854.24,-629.28,-331.36
2019630.0364,384.849,831.186,377.163,875.0,-1863.75,70.0,860.32,-642.96,-316.16
2019630.0864,390.034,831.918,377.224,323.75,-1793.75,341.25,840.56,-626.24,-335.92
2019630.1363,391.925,828.502,377.712,262.5,-1190.0,-218.75,860.32,-629.28,-323.76
2019630.1864,387.594,830.027,376.614,586.25,-1137.5,-96.25,866.4,-635.36,-335.92
2019630.2364,387.167,829.905,377.712,105.0,-1321.25,-210.0,834.48,-642.96,-317.68
2019630.2864,384.117,832.772,378.932,656.25,-1951.25,-787.5,860.32,-635.36,-338.96
2019630.3364,384.544,832.101,376.98,525.0,-2388.75,-183.75,863.36,-633.84,-322.24
2019630.3864,399.184,839.726,368.928,-315.0,-875.0,-778.75,860.32,-639.92,-337.44
2019630.4364,385.154,833.565,383.08,-2826.25,280.0,-1330.0,851.2,-656.64,-340.48
2019630.4864,371.978,819.779,392.047,-1688.75,-1312.5,-1198.75,840.56,-636.88,-328.32
2019630.5363,379.664,822.219,387.289,1303.75,-3001.25,-945.0,851.2,-647.52,-335.92
2019630.5864,389.119,833.077,379.603,1531.25,-1846.25,-507.5,872.48,-638.4,-313.12
2019630.6364,384.239,839.97,376.492,253.75,-341.25,918.75,867.92,-639.92,-328.32
2019630.6864,381.555,832.65,381.372,-595.0,-1067.5,463.75,858.8,-652.08,-332.88
2019630.7363,381.86,826.245,379.725,210.0,-2152.5,-472.5,845.12,-636.88,-342.0
2019630.7864,391.315,830.576,377.224,1041.25,-1260.0,-297.5,869.44,-627.76,-340.48
2019630.8364,385.825,836.005,372.954,542.5,-831.25,288.75,860.32,-636.88,-335.92
2019630.8864,383.934,831.369,377.102,-551.25,-1111.25,-96.25,851.2,-638.4,-329.84
2019630.9364,385.093,833.931,379.664,-936.25,-1277.5,-332.5,860.32,-635.36,-320.72
2019630.9864,382.653,827.16,380.335,-743.75,-1846.25,-245.0,864.88,-636.88,-322.24
2019631.0363,388.875,826.916,383.202,61.25,-1925.0,-297.5,846.64,-641.44,-314.64
2019631.0864,386.252,833.077,379.664,358.75,-1023.75,-691.25,855.76,-630.8,-320.72
2019631.1364,378.322,831.552,382.104,-70.0,-1268.75,166.25,854.24,-630.8,-328.32
2019631.1864,383.019,831.796,380.396,-455.0,-1863.75,192.5,855.76,-646.0,-343.52
2019631.2364,383.873,828.807,383.568,-280.0,-1846.25,131.25,849.68,-646.0,-325.28
2019631.2864,384.483,829.844,383.08,297.5,-1321.25,-271.25,870.96,-641.44,-349.6
2019631.3363,383.751,828.075,384.3,446.25,-1277.5,70.0,845.12,-641.44,-329.84
2019631.3864,385.093,832.406,381.25,-26.25,-1855.0,-70.0,854.24,-629.28,-314.64
2019631.4364,385.093,830.393,382.226,393.75,-1977.5,70.0,864.88,-646.0,-326.8
2019631.4864,386.801,828.99,378.932,385.0,-1032.5,-157.5,864.88,-642.96,-316.16
2019631.5364,386.435,829.6,377.773,638.75,-988.75,-420.0,861.84,-633.84,-334.4
2019631.5864,381.982,834.236,378.078,245.0,-1452.5,-227.5,852.72,-642.96,-345.04
2019631.6364,384.3,830.271,379.176,183.75,-1723.75,-455.0,869.44,-659.68,-334.4
2019631.6864,386.862,830.393,377.773,122.5,-1636.25,-17.5,866.4,-644.48,-329.84
2019631.7364,387.35,831.796,379.481,262.5,-1321.25,332.5,858.8,-653.6,-329.84
2019631.7864,386.008,828.868,378.2,341.25,-1277.5,-61.25,855.76,-632.32,-326.8
2019631.8363,383.08,834.358,376.98,201.25,-1671.25,-446.25,866.4,-639.92,-334.4
2019631.8864,384.849,836.249,378.566,245.0,-1225.0,-498.75,852.72,-636.88,-329.84
2019631.9364,383.934,834.907,378.566,-315.0,-1391.25,113.75,849.68,-636.88,-328.32
2019631.9864,382.775,831.247,377.346,-43.75,-1750.0,131.25,861.84,-635.36,-338.96
2019632.0364,383.629,827.099,379.847,-105.0,-1925.0,96.25,836.0,-630.8,-331.36
2019632.0864,386.435,832.345,380.762,-148.75,-1601.25,61.25,858.8,-649.04,-349.6
2019632.1364,383.69,827.282,379.298,-52.5,-1653.75,-516.25,872.48,-647.52,-329.84
2019632.1864,380.762,837.103,378.566,140.0,-1925.0,-332.5,843.6,-646.0,-326.8
2019632.2364,385.032,831.491,379.603,236.25,-2047.5,323.75,839.04,-644.48,-345.04
2019632.2864,387.472,832.589,379.664,26.25,-1706.25,271.25,870.96,-633.84,-323.76
2019632.3364,385.459,831.552,380.335,-43.75,-1916.25,96.25,866.4,-644.48,-323.76
2019632.3864,388.997,826.733,379.542,8.75,-1890.0,35.0,857.28,-641.44,-326.8
2019632.4364,390.827,832.284,377.895,472.5,-1662.5,-26.25,864.88,-641.44,-331.36
2019632.4864,387.167,831.186,376.004,542.5,-1513.75,-437.5,855.76,-638.4,-332.88
2019632.5364,385.764,832.772,379.115,148.75,-1505.0,-367.5,866.4,-641.44,-332.88
2019632.5864,385.886,831.796,379.115,78.75,-2021.25,-761.25,855.76,-649.04,-328.32
2019632.6364,387.228,829.783,378.932,700.0,-2152.5,-901.25,861.84,-647.52,-329.84
2019632.6864,386.801,830.698,376.431,1583.75,-1811.25,-2388.75,867.92,-644.48,-329.84
2019632.7364,379.481,840.519,374.479,1653.75,-1863.75,-3027.5,836.0,-635.36,-316.16
2019632.7864,380.457,837.103,372.039,700.0,-2047.5,-2021.25,851.2,-653.6,-316.16
2019632.8364,378.688,839.848,373.686,472.5,-1960.0,-1198.75,855.76,-639.92,-326.8
2019632.8864,375.821,838.506,373.747,-227.5,-1846.25,-481.25,874.0,-639.92,-319.2
2019632.9364,377.163,834.724,372.161,-8.75,-1715.0,-402.5,858.8,-642.96,-323.76
2019632.9864,374.052,839.36,373.747,218.75,-1618.75,-778.75,860.32,-642.96,-319.2
2019633.0364,377.041,839.116,373.686,-113.75,-1758.75,-122.5,864.88,-629.28,-317.68
2019633.0864,380.823,837.347,372.466,-140.0,-1732.5,-96.25,849.68,-656.64,-349.6
2019633.1364,377.346,835.395,373.93,-113.75,-1312.5,-253.75,857.28,-638.4,-316.16
2019633.1864,375.699,839.604,373.625,52.5,-1697.5,315.0,852.72,-642.96,-323.76
2019633.2364,373.869,838.75,369.599,-901.25,-2091.25,1015.0,843.6,-642.96,-322.24
2019633.2863,374.174,839.36,374.723,-1417.5,-1872.5,1750.0,854.24,-647.52,-338.96
2019633.3364,382.287,830.637,376.248,-1260.0,-1785.0,2292.5,866.4,-635.36,-329.84
2019633.3864,384.361,833.626,376.553,-910.0,-1365.0,2030.0,843.6,-630.8,-316.16
2019633.4364,375.455,838.872,375.638,-1006.25,-1610.0,2292.5,872.48,-632.32,-337.44
2019633.4864,382.287,830.271,374.113,-1382.5,-1933.75,2966.25,870.96,-626.24,-331.36
2019633.5364,392.291,834.297,377.834,-1837.5,-1688.75,2590.0,843.6,-644.48,-329.84
2019633.5864,395.585,821.182,381.799,-1058.75,-1496.25,1986.25,855.76,-638.4,-328.32
2019633.6364,393.877,826.123,381.86,-840.0,-1750.0,1881.25,845.12,-629.28,-322.24
2019633.6864,402.966,825.391,383.995,-560.0,-1601.25,1102.5,852.72,-638.4,-335.92
2019633.7364,401.685,822.707,383.385,-647.5,-1207.5,472.5,855.76,-633.84,-310.08
2019633.7864,396.073,824.842,382.165,-358.75,-1496.25,-586.25,852.72,-630.8,-329.84
2019633.8364,397.354,823.561,385.703,-78.75,-2047.5,113.75,858.8,-646.0,-322.24
2019633.8864,401.136,824.171,381.799,-26.25,-1671.25,17.5,863.36,-638.4,-331.36
2019633.9364,398.025,826.245,384.117,945.0,-971.25,-253.75,840.56,-627.76,-328.32
2019633.9864,392.718,827.587,378.993,516.25,-1312.5,-323.75,848.16,-639.92,-340.48
2019634.0364,393.999,828.807,380.152,210.0,-1592.5,-385.0,849.68,-642.96,-317.68
2019634.0864,396.744,827.465,380.152,-122.5,-1461.25,-35.0,854.24,-642.96,-328.32
2019634.1364,395.585,826.428,379.42,-227.5,-1207.5,-201.25,846.64,-642.96,-332.88
2019634.1864,394.853,826.916,380.274,376.25,-1723.75,-393.75,848.16,-641.44,-317.68
2019634.2364,394.792,826.001,381.311,280.0,-1671.25,-183.75,857.28,-642.96,-326.8
2019634.2864,389.668,831.674,378.932,-113.75,-1338.75,-113.75,854.24,-629.28,-316.16
2019634.3364,396.256,820.572,380.03,-525.0,-1846.25,385.0,861.84,-642.96,-323.76
2019634.3864,397.781,823.439,383.263,148.75,-1758.75,-148.75,858.8,-638.4,-326.8
2019634.4364,398.574,826.611,381.433,43.75,-1373.75,-43.75,852.72,-653.6,-311.6
2019634.4864,397.415,825.94,380.579,131.25,-1181.25,-201.25,854.24,-650.56,-319.2
2019634.5364,395.097,826.306,378.322,358.75,-1233.75,-122.5,855.76,-635.36,-343.52
2019634.5864,395.829,824.659,382.47,568.75,-840.0,-551.25,852.72,-630.8,-326.8
2019634.6364,376.37,810.995,382.287,4760.0,-813.75,-1540.0,861.84,-644.48,-328.32
2019634.6864,345.748,834.602,363.743,7673.75,-5836.25,-3701.25,839.04,-638.4,-310.08
2019634.7364,373.503,857.904,347.09,7008.75,-5355.0,-3316.25,854.24,-642.96,-332.88
2019634.7864,377.346,867.42,361.486,-1916.25,-35.0,2388.75,848.16,-636.88,-325.28
2019634.8364,379.664,833.87,376.37,-2791.25,2187.5,8050.0,839.04,-639.92,-313.12
2019634.8864,410.896,822.524,382.897,621.25,3657.5,11672.5,861.84,-642.96,-343.52
2019634.9364,435.662,816.79,366.122,6160.0,6615.0,10430.0,832.96,-627.76,-314.64
2019634.9864,422.12,817.949,360.388,5372.5,7271.25,6536.25,843.6,-646.0,-325.28
2019635.0364,405.467,847.107,373.564,1277.5,5897.5,6483.75,832.96,-653.6,-329.84
2019635.0864,420.717,828.746,378.688,-1802.5,4698.75,6676.25,834.48,-629.28,-319.2
2019635.1364,426.878,814.777,383.69,-1382.5,1837.5,2896.25,828.4,-644.48,-331.36
2019635.1864,412.848,825.269,378.932,1916.25,-971.25,-1076.25,826.88,-642.96,-314.64
2019635.2364,420.961,817.4,369.782,2240.0,-910.0,148.75,845.12,-652.08,-322.24
2019635.2864,424.926,831.247,364.902,1233.75,87.5,-901.25,839.04,-635.36,-328.32
2019635.3364,417.057,817.4,367.83,-402.5,577.5,-1881.25,840.56,-642.96,-313.12
2019635.3864,399.855,807.03,379.115,-542.5,-455.0,-1697.5,828.4,-639.92,-317.68
2019635.4364,396.622,810.385,380.884,682.5,-2423.75,1111.25,845.12,-632.32,-326.8
2019635.4864,414.739,806.969,376.614,227.5,-5810.0,2056.25,829.92,-638.4,-305.52
2019635.5364,440.298,808.494,378.566,-201.25,-7052.5,2091.25,842.08,-642.96,-323.76
2019635.5864,451.522,812.398,375.211,603.75,-5993.75,1277.5,832.96,-639.92,-305.52
2019635.6364,451.644,800.869,368.135,-682.5,-2835.0,1365.0,829.92,-632.32,-310.08
2019635.6864,441.274,804.529,366.427,1233.75,-2695.0,472.5,834.48,-635.36,-314.64
2019635.7364,460.977,822.768,354.959,1067.5,148.75,-350.0,819.28,-635.36,-311.6
2019635.7864,428.159,830.149,356.484,-1102.5,4471.25,-5985.0,832.96,-644.48,-325.28
2019635.8364,412.604,819.352,372.222,-2992.5,2730.0,-5670.0,836.0,-635.36,-332.88
2019635.8864,385.52,814.35,382.043,971.25,778.75,-8260.0,836.0,-647.52,-326.8
2019635.9364,384.849,816.302,393.023,288.75,630.0,-7822.5,845.12,-646.0,-323.76
2019635.9864,395.89,822.28,398.757,157.5,-1680.0,-6090.0,828.4,-638.4,-310.08
2019636.0364,399.306,812.825,409.798,-1557.5,-2135.0,-3456.25,845.12,-638.4,-320.72
2019636.0864,415.166,818.925,403.576,-385.0,-3062.5,1776.25,832.96,-641.44,-329.84
2019636.1364,426.329,778.848,373.198,6221.25,-3727.5,2170.0,839.04,-635.36,-300.96
2019636.1864,388.021,832.101,354.654,11550.0,-8435.0,-4077.5,846.64,-642.96,-323.76
2019636.2364,422.181,867.481,333.853,4427.5,-11681.25,-6816.25,849.68,-652.08,-316.16
2019636.2864,431.758,848.144,327.631,332.5,-2887.5,-7306.25,855.76,-639.92,-319.2
2019636.3364,418.948,845.704,332.45,323.75,2397.5,-10141.25,854.24,-653.6,-304.0
2019636.3864,393.206,867.481,341.173,2467.5,7157.5,-15863.75,878.56,-642.96,-308.56
2019636.4364,358.07,865.346,346.785,-4576.25,6877.5,-15461.25,870.96,-639.92,-311.6
2019636.4864,308.05,859.368,369.416,-7008.75,3176.25,-11278.75,872.48,-642.96,-305.52
2019636.5364,303.841,846.619,372.71,-6046.25,-551.25,-7008.75,867.92,-632.32,-320.72
2019636.5864,306.098,858.209,379.725,-5617.5,-5057.5,-647.5,870.96,-636.88,-316.16
2019636.6364,342.881,839.421,385.093,-2362.5,-9362.5,3115.0,877.04,-633.84,-325.28
2019636.6864,365.878,837.103,382.836,-1601.25,-8382.5,3998.75,874.0,-641.44,-322.24
2019636.7364,364.353,820.267,370.392,1023.75,-5617.5,3141.25,880.08,-630.8,-325.28
2019636.7864,363.56,832.772,361.303,3228.75,-3753.75,1688.75,848.16,-636.88,-317.68
2019636.8364,361.791,847.473,350.933,5547.5,-2073.75,323.75,863.36,-626.24,-313.12
2019636.8864,352.885,874.435,341.783,1793.75,-2292.5,-1855.0,884.64,-649.04,-310.08
2019636.9364,334.89,868.884,343.247,-3692.5,-3920.0,-2143.75,872.48,-635.36,-319.2
2019636.9864,338.428,878.827,355.874,-6361.25,-7166.25,2213.75,861.84,-642.96,-328.32
2019637.0364,359.412,851.133,359.778,-8128.75,-7078.75,3272.5,883.12,-647.52,-325.28
2019637.0864,395.768,854.549,361.547,-4515.0,-3062.5,3675.0,852.72,-627.76,-322.24
2019637.1364,387.899,861.991,369.05,-6518.75,1863.75,901.25,867.92,-644.48,-345.04
2019637.1864,363.56,826.062,389.668,-6842.5,2537.5,-1295.0,867.92,-638.4,-314.64
2019637.2364,348.31,815.143,396.256,-87.5,-1680.0,-927.5,842.08,-636.88,-322.24
2019637.2864,360.693,834.114,384.91,1470.0,-2528.75,-236.25,877.04,-632.32,-317.68
2019637.3364,368.013,853.756,377.956,770.0,-2380.0,113.75,867.92,-641.44,-316.16
2019637.3864,368.623,841.251,381.311,-822.5,-1470.0,1172.5,870.96,-642.96,-331.36
2019637.4364,369.66,838.262,380.03,-1050.0,-1557.5,726.25,869.44,-647.52,-331.36
2019637.4864,363.499,838.75,377.59,-673.75,-1995.0,-341.25,878.56,-642.96,-326.8
2019637.5364,357.46,846.863,379.542,-1251.25,-2161.25,341.25,851.2,-642.96,-338.96
2019637.5864,362.828,847.839,384.483,-4401.25,-2283.75,2966.25,845.12,-636.88,-323.76
2019637.6364,362.706,827.77,396.073,-4996.25,-2835.0,2021.25,861.84,-630.8,-320.72
2019637.6864,369.782,827.892,397.537,-883.75,-2756.25,-708.75,857.28,-638.4,-332.88
2019637.7364,361.608,833.687,394.426,297.5,-1610.0,-437.5,866.4,-646.0,-335.92
2019637.7864,359.778,835.883,388.204,752.5,-1155.0,455.0,867.92,-649.04,-337.44
2019637.8364,356.667,833.87,384.117,673.75,-761.25,4025.0,869.44,-644.48,-348.08
2019637.8864,357.277,837.591,385.337,-665.0,-1321.25,6825.0,845.12,-621.68,-337.44
2019637.9364,372.344,835.151,399.977,-4103.75,-4707.5,6693.75,855.76,-627.76,-342.0
2019637.9864,404.918,805.017,390.278,-1426.25,-7192.5,3027.5,851.2,-641.44,-304.0
2019638.0364,421.998,835.517,389.424,-481.25,-3657.5,2441.25,849.68,-641.44,-343.52
2019638.0864,400.587,827.282,396.256,-3622.5,-43.75,1478.75,863.36,-636.88,-342.0
2019638.1364,393.084,817.278,396.866,-2275.0,70.0,1015.0,852.72,-642.96,-325.28
2019638.1864,400.892,815.814,396.927,-1163.75,568.75,2353.75,854.24,-627.76,-328.32
2019638.2364,402.051,815.265,397.903,8.75,883.75,-516.25,855.76,-646.0,-345.04
2019638.2864,387.35,794.586,399.489,2966.25,1872.5,-4025.0,867.92,-646.0,-346.56
2019638.3364,370.453,870.531,369.172,4952.5,1583.75,-7743.75,869.44,-650.56,-340.48
2019638.3864,381.921,830.82,403.21,-4821.25,603.75,2983.75,849.68,-635.36,-317.68
2019638.4364,394.06,798.49,434.808,665.0,-6116.25,-1190.0,840.56,-650.56,-337.44
2019638.4864,380.091,802.15,406.016,4007.5,-7647.5,-831.25,852.72,-650.56,-342.0
2019638.5364,385.459,850.584,389.485,2003.75,-3360.0,1365.0,867.92,-639.92,-337.44
2019638.5864,386.008,812.764,396.195,463.75,-2756.25,2091.25,858.8,-641.44,-329.84
2019638.6364,396.805,809.897,396.012,1181.25,-4060.0,2485.0,854.24,-626.24,-323.76
2019638.6864,388.875,844.85,378.261,385.0,-4462.5,140.0,867.92,-650.56,-325.28
2019638.7364,393.755,835.7,379.298,-2563.75,-4900.0,1382.5,845.12,-639.92,-345.04
2019638.7864,390.949,833.992,380.274,-1303.75,-5337.5,-35.0,851.2,-641.44,-329.84
2019638.8364,414.251,821.67,379.115,-4025.0,-3080.0,5136.25,854.24,-635.36,-338.96
2019638.8864,433.649,810.08,382.043,-1653.75,402.5,1076.25,858.8,-647.52,-337.44
2019638.9364,422.974,830.393,382.775,1426.25,6606.25,-5801.25,843.6,-632.32,-317.68
2019638.9864,379.969,841.983,391.986,-1872.5,5792.5,-4165.0,836.0,-641.44,-338.96
2019639.0364,365.634,811.727,402.905,-3263.75,-691.25,-2721.25,852.72,-638.4,-345.04
2019639.0864,373.381,812.459,411.201,-577.5,-5845.0,-3613.75,863.36,-635.36,-343.52
2019639.1364,388.204,810.568,411.994,778.75,-6991.25,-2633.75,855.76,-641.44,-352.64
2019639.1864,403.21,816.302,395.219,4331.25,-4130.0,-2826.25,843.6,-633.84,-331.36
2019639.2364,397.964,825.147,385.398,4471.25,-1207.5,-2616.25,869.44,-644.48,-329.84
2019639.2864,379.847,841.8,384.666,1951.25,1295.0,-682.5,869.44,-629.28,-337.44
2019639.3364,375.028,835.883,388.265,-78.75,883.75,1837.5,846.64,-633.84,-323.76
2019639.3864,377.895,825.086,396.744,-586.25,-367.5,1522.5,848.16,-635.36,-338.96
2019639.4364,375.76,827.038,394.426,-43.75,-3097.5,691.25,849.68,-636.88,-319.2
2019639.4864,378.139,832.284,397.049,516.25,-4357.5,227.5,863.36,-644.48,-334.4
2019639.5364,396.622,814.777,397.72,1242.5,-4978.75,367.5,848.16,-646.0,-335.92
2019639.5864,404.308,805.322,388.753,4926.25,-2975.0,-437.5,823.84,-626.24,-337.44
2019639.6364,395.463,831.552,371.917,6326.25,656.25,96.25,866.4,-642.96,-323.76
2019639.6864,383.263,844.789,366.305,3491.25,1566.25,393.75,863.36,-633.84,-335.92
2019639.7364,378.627,830.942,370.148,2283.75,166.25,-315.0,854.24,-639.92,-326.8
2019639.7864,369.05,839.177,367.647,761.25,-2957.5,-1478.75,845.12,-655.12,-335.92
2019639.8364,381.128,838.689,371.063,-630.0,-4462.5,-892.5,864.88,-629.28,-320.72
2019639.8864,393.45,833.26,376.492,-1400.0,-4357.5,113.75,845.12,-636.88,-332.88
2019639.9364,398.269,826.123,373.198,-105.0,-1942.5,113.75,848.16,-647.52,-329.84
2019639.9864,394.731,829.478,372.832,1198.75,-472.5,-192.5,848.16,-647.52,-319.2
2019640.0364,384.422,836.371,371.124,1032.5,-236.25,892.5,866.4,-635.36,-337.44
2019640.0864,379.664,836.981,369.355,822.5,-1347.5,586.25,849.68,-646.0,-329.84
2019640.1364,378.505,837.164,366.915,-735.0,-2843.75,1653.75,857.28,-632.32,-328.32
2019640.1864,389.729,829.966,367.769,-1645.0,-2975.0,2966.25,861.84,-646.0,-331.36
2019640.2364,392.169,837.103,374.54,-1610.0,-2205.0,2467.5,855.76,-644.48,-317.68
2019640.2864,392.535,829.539,371.978,-2143.75,-1863.75,4628.75,867.92,-641.44,-329.84
2019640.3364,402.661,822.524,375.821,-1968.75,-1802.5,3692.5,848.16,-642.96,-335.92
2019640.3864,410.957,820.023,381.433,-1408.75,-1233.75,2257.5,842.08,-636.88,-322.24
2019640.4364,410.408,818.864,383.385,-446.25,-918.75,1146.25,839.04,-630.8,-326.8
2019640.4864,405.772,819.474,381.677,586.25,-1233.75,52.5,832.96,-646.0,-320.72
2019640.5364,401.014,827.892,376.187,-175.0,-1785.0,428.75,855.76,-641.44,-313.12
2019640.5864,406.748,821.487,381.128,-61.25,-2152.5,350.0,845.12,-644.48,-335.92
2019640.6364,411.567,815.265,384.056,411.25,-1811.25,-393.75,822.32,-649.04,-322.24
2019640.6864,408.395,820.755,378.688,1216.25,-1373.75,-612.5,852.72,-647.52,-331.36
2019640.7364,402.112,825.757,376.614,1295.0,-428.75,-350.0,845.12,-641.44,-342.0
2019640.7864,400.038,826.611,375.821,192.5,-936.25,78.75,866.4,-646.0,-313.12
2019640.8364,400.648,822.707,377.895,-253.75,-1645.0,-17.5,849.68,-632.32,-348.08
2019640.8864,403.271,823.5,378.505,-61.25,-1968.75,-358.75,845.12,-639.92,-334.4
2019640.9364,402.844,822.524,376.675,-183.75,-1916.25,-183.75,836.0,-641.44,-340.48
2019640.9864,407.236,822.219,378.078,-61.25,-1592.5,253.75,854.24,-642.96,-334.4
2019641.0364,402.783,830.149,376.492,245.0,-1260.0,-490.0,839.04,-639.92,-313.12
2019641.0864,402.844,823.256,377.773,253.75,-1540.0,-140.0,867.92,-647.52,-348.08
2019641.1364,405.467,823.805,373.991,-367.5,-1645.0,-87.5,849.68,-647.52,-328.32
2019641.1864,406.26,822.402,377.529,-428.75,-1540.0,-341.25,851.2,-644.48,-331.36
2019641.2363,405.711,823.195,379.542,-743.75,-1811.25,-428.75,851.2,-636.88,-340.48
2019641.2864,404.43,816.79,378.383,253.75,-1723.75,-595.0,851.2,-632.32,-326.8
2019641.3364,400.343,825.696,378.383,8.75,-1916.25,-428.75,836.0,-639.92,-332.88
2019641.3864,407.48,821.914,381.189,-210.0,-1575.0,463.75,854.24,-642.96,-323.76
2019641.4364,407.114,818.315,381.86,350.0,-1085.0,-262.5,849.68,-642.96,-329.84
2019641.4864,399.55,822.036,377.285,848.75,-1312.5,-1058.75,858.8,-639.92,-319.2
2019641.5364,404.308,830.271,375.699,708.75,-1408.75,-402.5,849.68,-642.96,-304.0
2019641.5864,407.053,820.511,378.2,315.0,-1216.25,-385.0,855.76,-638.4,-331.36
2019641.6364,399.123,826.001,375.699,140.0,-1505.0,-822.5,842.08,-639.92,-332.88
2019641.6864,396.5,824.72,375.028,-262.5,-1435.0,-490.0,845.12,-633.84,-323.76
2019641.7364,397.354,824.293,376.98,-183.75,-1968.75,-280.0,839.04,-635.36,-335.92
2019641.7864,400.709,823.622,376.553,358.75,-2021.25,8.75,846.64,-642.96,-329.84
2019641.8364,403.698,824.476,372.344,507.5,-1461.25,26.25,851.2,-636.88,-313.12
2019641.8865,380.274,822.646,376.98,656.25,-4698.75,-2257.5,849.68,-642.96,-342.0
2019641.9364,402.661,833.687,372.344,175.0,-6492.5,-2100.0,840.56,-638.4,-326.8
2019641.9865,428.708,830.332,368.135,-2275.0,577.5,778.75,848.16,-633.84,-322.24
2019642.0364,400.648,822.768,378.505,-1855.0,2677.5,1688.75,855.76,-652.08,-320.72
2019642.0864,393.328,819.474,386.069,-1636.25,-1627.5,166.25,858.8,-647.52,-335.92
2019642.1364,397.11,824.049,381.494,-630.0,-4322.5,-2432.5,849.68,-629.28,-338.96
2019642.1864,399.916,825.757,380.579,-1172.5,-4252.5,-1505.0,846.64,-642.96,-345.04
2019642.2364,402.234,822.829,381.921,-568.75,-2135.0,-332.5,851.2,-644.48,-317.68
2019642.2864,401.014,824.11,377.285,-647.5,-1426.25,-113.75,863.36,-647.52,-332.88
2019642.3364,396.378,824.232,382.287,-1146.25,-1653.75,-306.25,840.56,-636.88,-314.64
2019642.3864,396.195,821.365,384.422,-656.25,-2021.25,-297.5,861.84,-642.96,-342.0
2019642.4364,400.648,819.657,382.836,288.75,-1496.25,297.5,866.4,-644.48,-332.88
2019642.4864,399.184,820.511,380.762,813.75,-918.75,638.75,863.36,-646.0,-352.64
2019642.5364,399.794,822.646,382.104,892.5,-1216.25,927.5,869.44,-636.88,-332.88
2019642.5864,401.807,821.548,374.723,463.75,-1653.75,568.75,851.2,-639.92,-314.64
2019642.6364,404.064,823.988,377.041,962.5,-1426.25,192.5,826.88,-639.92,-317.68
2019642.6864,401.563,820.206,377.956,1837.5,-1653.75,-175.0,849.68,-650.56,-331.36
2019642.7364,406.199,829.356,377.102,245.0,-1470.0,463.75,846.64,-639.92,-323.76
2019642.7864,408.822,822.707,377.59,393.75,-805.0,988.75,849.68,-646.0,-340.48
2019642.8364,407.114,821.731,376.98,-122.5,-1330.0,437.5,858.8,-639.92,-340.48
2019642.8863,406.504,822.219,376.675,306.25,-1277.5,-315.0,846.64,-649.04,-334.4
2019642.9364,402.173,821.731,378.261,-367.5,-1330.0,-315.0,842.08,-639.92,-328.32
2019642.9864,401.441,826.611,376.919,-770.0,-1688.75,96.25,857.28,-629.28,-329.84
2019643.0364,404.796,823.256,381.921,-533.75,-1741.25,8.75,848.16,-623.2,-335.92
2019643.0863,405.04,818.742,382.226,183.75,-1715.0,-1120.0,846.64,-638.4,-343.52
2019643.1364,404.552,822.524,379.603,665.0,-1461.25,-1120.0,851.2,-630.8,-319.2
2019643.1863,401.746,825.086,380.091,437.5,-1487.5,-560.0,863.36,-621.68,-345.04
2019643.2364,402.661,820.206,378.749,840.0,-1636.25,-227.5,843.6,-646.0,-328.32
2019643.2863,403.515,818.559,377.895,1006.25,-1286.25,-315.0,846.64,-655.12,-326.8
2019643.3364,398.391,835.578,376.309,1120.0,-857.5,-577.5,860.32,-649.04,-337.44
2019643.3864,398.879,829.722,376.309,-131.25,-1093.75,297.5,848.16,-639.92,-326.8
2019643.4364,403.881,825.086,377.895,87.5,-1443.75,-262.5,863.36,-644.48,-326.8
2019643.4864,401.99,825.757,376.187,-26.25,-1653.75,-367.5,852.72,-630.8,-331.36
2019643.5364,403.027,821.914,379.725,43.75,-1513.75,-323.75,836.0,-659.68,-313.12
2019643.5863,399.489,828.136,374.845,157.5,-1653.75,-315.0,851.2,-652.08,-319.2
2019643.6364,401.868,822.219,376.614,131.25,-1776.25,-437.5,834.48,-624.72,-332.88
2019643.6863,399.672,829.173,377.163,113.75,-1540.0,-402.5,842.08,-642.96,-313.12
2019643.7364,400.892,829.783,374.174,-332.5,-1575.0,-78.75,849.68,-636.88,-352.64
2019643.7864,400.892,825.025,377.529,-577.5,-1863.75,-218.75,849.68,-642.96,-335.92
2019643.8364,402.173,823.805,374.967,691.25,-1461.25,-1242.5,860.32,-647.52,-326.8
2019643.8864,400.892,826.489,375.821,980.0,-1190.0,-1443.75,842.08,-636.88,-332.88
2019643.9364,397.659,830.393,374.784,647.5,-1312.5,-945.0,863.36,-638.4,-320.72
2019643.9863,397.659,829.844,374.723,-420.0,-1618.75,-813.75,851.2,-647.52,-346.56
2019644.0364,392.169,831.735,375.516,-253.75,-1767.5,-910.0,851.2,-649.04,-328.32
2019644.0863,395.158,822.402,378.444,-507.5,-2231.25,-568.75,832.96,-626.24,-323.76
2019644.1364,397.964,820.694,382.043,78.75,-1741.25,-595.0,845.12,-638.4,-322.24
2019644.1864,391.925,826.306,376.309,673.75,-1251.25,-236.25,858.8,-629.28,-317.68
